Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,0.61,0.5328698233695388
100% Corpus,9,0.31,0.9099999999999999,0.5342403838796687
100% Corpus,9,0.31,symmetric,0.5226829059152347
100% Corpus,9,0.61,0.01,0.5009218322513442
100% Corpus,9,0.61,0.31,0.4674745377463638
100% Corpus,9,0.61,0.61,0.49462015298469886
100% Corpus,9,0.61,0.9099999999999999,0.49799204340244985
100% Corpus,9,0.61,symmetric,0.4998760893222629
100% Corpus,9,0.9099999999999999,0.01,0.45765324106568744
100% Corpus,9,0.9099999999999999,0.31,0.46110139440175185
100% Corpus,9,0.9099999999999999,0.61,0.4720923300077094
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.4812779858436551
100% Corpus,9,0.9099999999999999,symmetric,0.487726292972598
100% Corpus,9,symmetric,0.01,0.5162599594977975
100% Corpus,9,symmetric,0.31,0.5182171773746249
100% Corpus,9,symmetric,0.61,0.5114156672606244
100% Corpus,9,symmetric,0.9099999999999999,0.5103765787419586
100% Corpus,9,symmetric,symmetric,0.5406874790487718
100% Corpus,9,asymmetric,0.01,0.47304294390430485
100% Corpus,9,asymmetric,0.31,0.4950291369922655
100% Corpus,9,asymmetric,0.61,0.5163173410511005
100% Corpus,9,asymmetric,0.9099999999999999,0.49852228658882386
100% Corpus,9,asymmetric,symmetric,0.5347158184581124
100% Corpus,10,0.01,0.01,0.499678366870581
100% Corpus,10,0.01,0.31,0.5132641167449664
100% Corpus,10,0.01,0.61,0.5361935305122371
100% Corpus,10,0.01,0.9099999999999999,0.5340392380505533
100% Corpus,10,0.01,symmetric,0.516872507703612
100% Corpus,10,0.31,0.01,0.5112514921482492
100% Corpus,10,0.31,0.31,0.5310779138326893
100% Corpus,10,0.31,0.61,0.539440350691779
100% Corpus,10,0.31,0.9099999999999999,0.5237296559154602
100% Corpus,10,0.31,symmetric,0.5251936674699855
100% Corpus,10,0.61,0.01,0.5054120296471774
100% Corpus,10,0.61,0.31,0.4984167157470738
100% Corpus,10,0.61,0.61,0.49534805497284917
100% Corpus,10,0.61,0.9099999999999999,0.49131287586477485
100% Corpus,10,0.61,symmetric,0.5130796297593913
100% Corpus,10,0.9099999999999999,0.01,0.4823653874385513
100% Corpus,10,0.9099999999999999,0.31,0.4921853829323612
100% Corpus,10,0.9099999999999999,0.61,0.4853106162929547
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.4637714826343731
100% Corpus,10,0.9099999999999999,symmetric,0.4659754355334783
100% Corpus,10,symmetric,0.01,0.5026926034409274
100% Corpus,10,symmetric,0.31,0.5243886155200767
100% Corpus,10,symmetric,0.61,0.5263731762802977
100% Corpus,10,symmetric,0.9099999999999999,0.521429320208701
100% Corpus,10,symmetric,symmetric,0.5172503601169741
100% Corpus,10,asymmetric,0.01,0.48871314425535806
100% Corpus,10,asymmetric,0.31,0.557853184919068
100% Corpus,10,asymmetric,0.61,0.5340318981722197
100% Corpus,10,asymmetric,0.9099999999999999,0.5385490515884941
100% Corpus,10,asymmetric,symmetric,0.5253499959064445
